acc_name,date,inflation_count,dgs2,dgs5,dgs10,spread,fomc,ticker,price_open,price_high,price_low,price_close,volume,price_adjusted,ret_adjusted_prices,ret_closing_prices,cumret_adjusted_prices
TheEconomist,2022-07-14,6,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
TheEconomist,2022-07-13,3,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
TheEconomist,2022-07-12,1,3.03,3.01,2.96,-0.06999999999999984,0,SPY,383.649994,386.160004,378.98999,380.829987,62219200,380.829987,-0.0088489287735517,-0.0088489287735517,3.651238032243148
TheEconomist,2022-07-08,6,3.12,3.13,3.09,-0.03000000000000025,0,SPY,387.269989,390.640015,385.660004,388.670013,72397800,388.670013,-8.225841492733865e-4,-8.225841492733865e-4,3.7264049100682786
TheEconomist,2022-07-07,4,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
TheEconomist,2022-07-06,5,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
TIME,2022-07-29,1,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIME,2022-07-27,1,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
TIME,2022-07-14,1,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
TIME,2022-07-13,1,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
TIME,2022-07-08,2,3.12,3.13,3.09,-0.03000000000000025,0,SPY,387.269989,390.640015,385.660004,388.670013,72397800,388.670013,-8.225841492733865e-4,-8.225841492733865e-4,3.7264049100682786
TIME,2022-07-07,3,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
TIME,2022-07-04,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIME,2022-07-01,3,2.84,2.88,2.88,0.040000000000000036,0,SPY,376.559998,381.700012,373.799988,381.23999,74839700,381.23999,0.010576514247846225,0.010576514247846225,3.6551689688763855
TIME,2022-06-30,1,2.92,3.01,2.98,0.06000000000000005,0,SPY,376.23999,380.660004,372.559998,377.25,112508300,377.25,-0.0081242993965851,-0.0081242993965851,3.616914619866128
TIME,2022-06-15,1,3.2,3.38,3.33,0.1299999999999999,1,SPY,377.359985,383.899994,372.119995,379.200012,125666800,377.569031,0.014256356999726716,0.0142563379551226,3.619973355155965
TIME,2022-06-10,1,3.06,3.25,3.15,0.08999999999999986,0,SPY,394.880005,395.779999,389.75,389.799988,132893900,388.123413,-0.028995616628744614,-0.02899565051317432,3.721164338746295
USATODAY,2022-07-29,3,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USATODAY,2022-07-28,3,2.85,2.69,2.68,-0.16999999999999993,0,SPY,401.890015,406.799988,398.149994,406.070007,73966600,406.070007,0.012542384518049454,0.012542384518049454,3.8932287475346343
USATODAY,2022-07-27,3,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
USATODAY,2022-07-26,1,3.02,2.89,2.81,-0.20999999999999996,1,SPY,393.839996,394.059998,389.950012,390.890015,52946400,390.890015,-0.011831008208870508,-0.011831008208870508,3.747689357225156
USATODAY,2022-07-19,2,3.23,3.14,3.01,-0.2200000000000002,0,SPY,386.079987,392.869995,385.390015,392.269989,78506000,392.269989,0.027019182290273003,0.027019182290273003,3.760919968585355
USATODAY,2022-07-15,2,3.13,3.05,2.93,-0.19999999999999973,0,SPY,382.549988,385.25,380.540009,385.130005,79060400,385.130005,0.019105080372521677,0.019105080372521677,3.692464799558953
USATODAY,2022-07-14,2,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
USATODAY,2022-07-13,1,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
USATODAY,2022-07-08,1,3.12,3.13,3.09,-0.03000000000000025,0,SPY,387.269989,390.640015,385.660004,388.670013,72397800,388.670013,-8.225841492733865e-4,-8.225841492733865e-4,3.7264049100682786
USATODAY,2022-07-07,1,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
USATODAY,2022-06-30,1,2.92,3.01,2.98,0.06000000000000005,0,SPY,376.23999,380.660004,372.559998,377.25,112508300,377.25,-0.0081242993965851,-0.0081242993965851,3.616914619866128
USATODAY,2022-06-29,1,3.06,3.15,3.1,0.040000000000000036,0,SPY,381.230011,382.269989,378.420013,380.339996,65676000,380.339996,-8.143911858304875e-4,-8.143911858304875e-4,3.6465402042471164
USATODAY,2022-06-28,1,3.1,3.25,3.2,0.10000000000000009,0,SPY,390.230011,393.160004,380.529999,380.649994,86548900,380.649994,-0.020432852316661254,-0.020432852316661254,3.649512334925259
USATODAY,2022-06-24,1,3.04,3.18,3.13,0.08999999999999986,0,SPY,381.399994,390.089996,381.369995,390.079987,98050300,390.079987,0.03179386622120228,0.03179386622120228,3.7399231488336366
USATODAY,2022-06-21,4,3.21,3.38,3.31,0.10000000000000009,0,SPY,371.890015,376.529999,371.809998,375.070007,76811900,375.070007,0.025173624822621532,0.025173624822621532,3.5960137622043504
USATODAY,2022-06-17,1,3.17,3.34,3.25,0.08000000000000007,0,SPY,365.51001,369.380005,362.170013,365.859985,111113900,365.859985,0.0021556976394074834,-0.0021546679747116437,3.5077119378939767
USATODAY,2022-06-16,4,3.14,3.35,3.28,0.13999999999999968,0,SPY,370.51001,370.940002,364.079987,366.649994,134473300,365.072998,-0.03309602211522489,-0.03309603798219296,3.500166636937198
USATODAY,2022-06-15,3,3.2,3.38,3.33,0.1299999999999999,1,SPY,377.359985,383.899994,372.119995,379.200012,125666800,377.569031,0.014256356999726716,0.0142563379551226,3.619973355155965
USATODAY,2022-06-14,3,3.45,3.61,3.49,0.040000000000000036,1,SPY,376.850006,377.940002,370.589996,373.869995,104011800,372.261932,-0.003013368820724005,-0.0030133466666666386,3.5690911180130174
USATODAY,2022-06-13,2,3.4,3.56,3.43,0.03000000000000025,0,SPY,379.850006,381.809998,373.299988,375,170004900,373.387085,-0.037968150094568,-0.0379681591986093,3.5798786126062216
USRealityCheck,2022-07-29,1,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USRealityCheck,2022-07-28,4,2.85,2.69,2.68,-0.16999999999999993,0,SPY,401.890015,406.799988,398.149994,406.070007,73966600,406.070007,0.012542384518049454,0.012542384518049454,3.8932287475346343
USRealityCheck,2022-07-27,2,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
USRealityCheck,2022-07-26,1,3.02,2.89,2.81,-0.20999999999999996,1,SPY,393.839996,394.059998,389.950012,390.890015,52946400,390.890015,-0.011831008208870508,-0.011831008208870508,3.747689357225156
USRealityCheck,2022-07-25,3,3,2.89,2.81,-0.18999999999999995,0,SPY,395.75,396.470001,393.209991,395.570007,53631500,395.570007,0.001214940911842266,0.001214940911842266,3.7925591557292155
USRealityCheck,2022-07-21,1,3.1,3,2.91,-0.18999999999999995,0,SPY,394.160004,398.839996,391.630005,398.790009,64903900,398.790009,0.010183195562011083,0.010183195562011083,3.823431183058038
USRealityCheck,2022-07-15,3,3.13,3.05,2.93,-0.19999999999999973,0,SPY,382.549988,385.25,380.540009,385.130005,79060400,385.130005,0.019105080372521677,0.019105080372521677,3.692464799558953
USRealityCheck,2022-07-14,5,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
USRealityCheck,2022-07-13,12,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
USRealityCheck,2022-07-11,3,3.07,3.05,2.99,-0.07999999999999963,0,SPY,385.850006,386.869995,383.5,384.230011,58366900,384.230011,-0.011423577460296652,-0.011423577460296652,3.683836034929684
USRealityCheck,2022-07-07,1,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
USRealityCheck,2022-07-06,1,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
USRealityCheck,2022-07-05,5,2.82,2.82,2.82,0,0,SPY,375.880005,381.980011,372.899994,381.959991,81438000,381.959991,0.0018885767990919344,0.0018885767990919344,3.6620720361877663
USRealityCheck,2022-07-04,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USRealityCheck,2022-07-01,1,2.84,2.88,2.88,0.040000000000000036,0,SPY,376.559998,381.700012,373.799988,381.23999,74839700,381.23999,0.010576514247846225,0.010576514247846225,3.6551689688763855
USRealityCheck,2022-06-30,2,2.92,3.01,2.98,0.06000000000000005,0,SPY,376.23999,380.660004,372.559998,377.25,112508300,377.25,-0.0081242993965851,-0.0081242993965851,3.616914619866128
USRealityCheck,2022-06-29,1,3.06,3.15,3.1,0.040000000000000036,0,SPY,381.230011,382.269989,378.420013,380.339996,65676000,380.339996,-8.143911858304875e-4,-8.143911858304875e-4,3.6465402042471164
USRealityCheck,2022-06-28,1,3.1,3.25,3.2,0.10000000000000009,0,SPY,390.230011,393.160004,380.529999,380.649994,86548900,380.649994,-0.020432852316661254,-0.020432852316661254,3.649512334925259
USRealityCheck,2022-06-27,4,3.08,3.24,3.2,0.1200000000000001,0,SPY,391.049988,391.359985,387.440002,388.589996,66009600,388.589996,-0.0038197063414074917,-0.0038197063414074917,3.7256377406656602
USRealityCheck,2022-06-24,1,3.04,3.18,3.13,0.08999999999999986,0,SPY,381.399994,390.089996,381.369995,390.079987,98050300,390.079987,0.03179386622120228,0.03179386622120228,3.7399231488336366
USRealityCheck,2022-06-22,2,3.06,3.22,3.16,0.10000000000000009,0,SPY,370.619995,378.720001,370.179993,374.390015,90059400,374.390015,-0.0018129735444294415,-0.0018129735444294415,3.5894942843880697
USRealityCheck,2022-06-20,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USRealityCheck,2022-06-17,1,3.17,3.34,3.25,0.08000000000000007,0,SPY,365.51001,369.380005,362.170013,365.859985,111113900,365.859985,0.0021556976394074834,-0.0021546679747116437,3.5077119378939767
USRealityCheck,2022-06-16,2,3.14,3.35,3.28,0.13999999999999968,0,SPY,370.51001,370.940002,364.079987,366.649994,134473300,365.072998,-0.03309602211522489,-0.03309603798219296,3.500166636937198
USRealityCheck,2022-06-15,5,3.2,3.38,3.33,0.1299999999999999,1,SPY,377.359985,383.899994,372.119995,379.200012,125666800,377.569031,0.014256356999726716,0.0142563379551226,3.619973355155965
USRealityCheck,2022-06-14,5,3.45,3.61,3.49,0.040000000000000036,1,SPY,376.850006,377.940002,370.589996,373.869995,104011800,372.261932,-0.003013368820724005,-0.0030133466666666386,3.5690911180130174
USRealityCheck,2022-06-13,2,3.4,3.56,3.43,0.03000000000000025,0,SPY,379.850006,381.809998,373.299988,375,170004900,373.387085,-0.037968150094568,-0.0379681591986093,3.5798786126062216
USRealityCheck,2022-06-10,3,3.06,3.25,3.15,0.08999999999999986,0,SPY,394.880005,395.779999,389.75,389.799988,132893900,388.123413,-0.028995616628744614,-0.02899565051317432,3.721164338746295
USRealityCheck,2022-06-09,3,2.83,3.07,3.04,0.20999999999999996,0,SPY,409.339996,411.73999,401.440002,401.440002,86289800,399.713348,-0.023782916656260533,-0.02378288744763668,3.8322837697464225
USRealityCheck,2022-06-08,1,2.78,3.03,3.03,0.25,0,SPY,413.929993,415.820007,410.380005,411.220001,64350000,409.451294,-0.010872155967185715,-0.010872153530383177,3.925647107731491
USRealityCheck,2022-06-06,3,2.73,3.03,3.04,0.31000000000000005,0,SPY,414.779999,416.609985,410.549988,411.790009,57508900,410.01886,0.0030447834173774613,0.00304477023577987,3.9310886922593604
VICENews,2022-07-06,1,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
VICENews,2022-07-01,1,2.84,2.88,2.88,0.040000000000000036,0,SPY,376.559998,381.700012,373.799988,381.23999,74839700,381.23999,0.010576514247846225,0.010576514247846225,3.6551689688763855
VICENews,2022-06-28,1,3.1,3.25,3.2,0.10000000000000009,0,SPY,390.230011,393.160004,380.529999,380.649994,86548900,380.649994,-0.020432852316661254,-0.020432852316661254,3.649512334925259
VICENews,2022-06-15,1,3.2,3.38,3.33,0.1299999999999999,1,SPY,377.359985,383.899994,372.119995,379.200012,125666800,377.569031,0.014256356999726716,0.0142563379551226,3.619973355155965
washingtonpost,2022-07-29,4,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
washingtonpost,2022-07-28,9,2.85,2.69,2.68,-0.16999999999999993,0,SPY,401.890015,406.799988,398.149994,406.070007,73966600,406.070007,0.012542384518049454,0.012542384518049454,3.8932287475346343
washingtonpost,2022-07-27,9,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
washingtonpost,2022-07-26,2,3.02,2.89,2.81,-0.20999999999999996,1,SPY,393.839996,394.059998,389.950012,390.890015,52946400,390.890015,-0.011831008208870508,-0.011831008208870508,3.747689357225156
washingtonpost,2022-07-25,1,3,2.89,2.81,-0.18999999999999995,0,SPY,395.75,396.470001,393.209991,395.570007,53631500,395.570007,0.001214940911842266,0.001214940911842266,3.7925591557292155
washingtonpost,2022-07-21,1,3.1,3,2.91,-0.18999999999999995,0,SPY,394.160004,398.839996,391.630005,398.790009,64903900,398.790009,0.010183195562011083,0.010183195562011083,3.823431183058038
washingtonpost,2022-07-19,1,3.23,3.14,3.01,-0.2200000000000002,0,SPY,386.079987,392.869995,385.390015,392.269989,78506000,392.269989,0.027019182290273003,0.027019182290273003,3.760919968585355
washingtonpost,2022-07-18,1,3.15,3.06,2.96,-0.18999999999999995,0,SPY,388.380005,389.089996,380.660004,381.950012,63203600,381.950012,-0.008256933915081421,-0.008256933915081421,3.6619763617252303
washingtonpost,2022-07-15,2,3.13,3.05,2.93,-0.19999999999999973,0,SPY,382.549988,385.25,380.540009,385.130005,79060400,385.130005,0.019105080372521677,0.019105080372521677,3.692464799558953
washingtonpost,2022-07-14,6,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
washingtonpost,2022-07-13,7,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
washingtonpost,2022-07-12,2,3.03,3.01,2.96,-0.06999999999999984,0,SPY,383.649994,386.160004,378.98999,380.829987,62219200,380.829987,-0.0088489287735517,-0.0088489287735517,3.651238032243148
washingtonpost,2022-07-06,1,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
washingtonpost,2022-07-05,1,2.82,2.82,2.82,0,0,SPY,375.880005,381.980011,372.899994,381.959991,81438000,381.959991,0.0018885767990919344,0.0018885767990919344,3.6620720361877663
WSJ,2022-07-29,4,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSJ,2022-07-28,2,2.85,2.69,2.68,-0.16999999999999993,0,SPY,401.890015,406.799988,398.149994,406.070007,73966600,406.070007,0.012542384518049454,0.012542384518049454,3.8932287475346343
WSJ,2022-07-27,6,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
WSJ,2022-07-26,5,3.02,2.89,2.81,-0.20999999999999996,1,SPY,393.839996,394.059998,389.950012,390.890015,52946400,390.890015,-0.011831008208870508,-0.011831008208870508,3.747689357225156
WSJ,2022-07-25,4,3,2.89,2.81,-0.18999999999999995,0,SPY,395.75,396.470001,393.209991,395.570007,53631500,395.570007,0.001214940911842266,0.001214940911842266,3.7925591557292155
WSJ,2022-07-22,5,2.98,2.87,2.77,-0.20999999999999996,0,SPY,398.920013,400.179993,392.75,395.089996,72197300,395.089996,-0.009278098539324264,-0.009278098539324264,3.7879570117833
WSJ,2022-07-21,5,3.1,3,2.91,-0.18999999999999995,0,SPY,394.160004,398.839996,391.630005,398.790009,64903900,398.790009,0.010183195562011083,0.010183195562011083,3.823431183058038
WSJ,2022-07-20,2,3.25,3.18,3.04,-0.20999999999999996,0,SPY,392.470001,396.26001,391.029999,394.769989,71843800,394.769989,0.006373161521668225,0.006373161521668225,3.784888919015217
WSJ,2022-07-18,2,3.15,3.06,2.96,-0.18999999999999995,0,SPY,388.380005,389.089996,380.660004,381.950012,63203600,381.950012,-0.008256933915081421,-0.008256933915081421,3.6619763617252303
WSJ,2022-07-15,7,3.13,3.05,2.93,-0.19999999999999973,0,SPY,382.549988,385.25,380.540009,385.130005,79060400,385.130005,0.019105080372521677,0.019105080372521677,3.692464799558953
WSJ,2022-07-14,6,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
WSJ,2022-07-13,12,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
WSJ,2022-07-12,6,3.03,3.01,2.96,-0.06999999999999984,0,SPY,383.649994,386.160004,378.98999,380.829987,62219200,380.829987,-0.0088489287735517,-0.0088489287735517,3.651238032243148
WSJ,2022-07-11,1,3.07,3.05,2.99,-0.07999999999999963,0,SPY,385.850006,386.869995,383.5,384.230011,58366900,384.230011,-0.011423577460296652,-0.011423577460296652,3.683836034929684
WSJ,2022-07-08,4,3.12,3.13,3.09,-0.03000000000000025,0,SPY,387.269989,390.640015,385.660004,388.670013,72397800,388.670013,-8.225841492733865e-4,-8.225841492733865e-4,3.7264049100682786
WSJ,2022-07-07,4,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
WSJ,2022-07-06,5,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
WSJ,2022-07-05,4,2.82,2.82,2.82,0,0,SPY,375.880005,381.980011,372.899994,381.959991,81438000,381.959991,0.0018885767990919344,0.0018885767990919344,3.6620720361877663
WSJ,2022-07-04,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WSJ,2022-07-01,2,2.84,2.88,2.88,0.040000000000000036,0,SPY,376.559998,381.700012,373.799988,381.23999,74839700,381.23999,0.010576514247846225,0.010576514247846225,3.6551689688763855
WSJ,2022-06-30,3,2.92,3.01,2.98,0.06000000000000005,0,SPY,376.23999,380.660004,372.559998,377.25,112508300,377.25,-0.0081242993965851,-0.0081242993965851,3.616914619866128
WSJ,2022-06-29,3,3.06,3.15,3.1,0.040000000000000036,0,SPY,381.230011,382.269989,378.420013,380.339996,65676000,380.339996,-8.143911858304875e-4,-8.143911858304875e-4,3.6465402042471164
WSJ,2022-06-28,2,3.1,3.25,3.2,0.10000000000000009,0,SPY,390.230011,393.160004,380.529999,380.649994,86548900,380.649994,-0.020432852316661254,-0.020432852316661254,3.649512334925259
YahooFinance,2022-07-29,8,2.89,2.7,2.67,-0.2200000000000002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YahooFinance,2022-07-28,10,2.85,2.69,2.68,-0.16999999999999993,0,SPY,401.890015,406.799988,398.149994,406.070007,73966600,406.070007,0.012542384518049454,0.012542384518049454,3.8932287475346343
YahooFinance,2022-07-27,11,2.96,2.82,2.78,-0.18000000000000016,1,SPY,394.359985,402.880005,394.049988,401.040009,82342100,401.040009,0.02596636805880026,0.02596636805880026,3.845003238444913
YahooFinance,2022-07-26,7,3.02,2.89,2.81,-0.20999999999999996,1,SPY,393.839996,394.059998,389.950012,390.890015,52946400,390.890015,-0.011831008208870508,-0.011831008208870508,3.747689357225156
YahooFinance,2022-07-25,4,3,2.89,2.81,-0.18999999999999995,0,SPY,395.75,396.470001,393.209991,395.570007,53631500,395.570007,0.001214940911842266,0.001214940911842266,3.7925591557292155
YahooFinance,2022-07-22,4,2.98,2.87,2.77,-0.20999999999999996,0,SPY,398.920013,400.179993,392.75,395.089996,72197300,395.089996,-0.009278098539324264,-0.009278098539324264,3.7879570117833
YahooFinance,2022-07-21,4,3.1,3,2.91,-0.18999999999999995,0,SPY,394.160004,398.839996,391.630005,398.790009,64903900,398.790009,0.010183195562011083,0.010183195562011083,3.823431183058038
YahooFinance,2022-07-20,2,3.25,3.18,3.04,-0.20999999999999996,0,SPY,392.470001,396.26001,391.029999,394.769989,71843800,394.769989,0.006373161521668225,0.006373161521668225,3.784888919015217
YahooFinance,2022-07-19,4,3.23,3.14,3.01,-0.2200000000000002,0,SPY,386.079987,392.869995,385.390015,392.269989,78506000,392.269989,0.027019182290273003,0.027019182290273003,3.760919968585355
YahooFinance,2022-07-18,7,3.15,3.06,2.96,-0.18999999999999995,0,SPY,388.380005,389.089996,380.660004,381.950012,63203600,381.950012,-0.008256933915081421,-0.008256933915081421,3.6619763617252303
YahooFinance,2022-07-15,11,3.13,3.05,2.93,-0.19999999999999973,0,SPY,382.549988,385.25,380.540009,385.130005,79060400,385.130005,0.019105080372521677,0.019105080372521677,3.692464799558953
YahooFinance,2022-07-14,14,3.15,3.06,2.96,-0.18999999999999995,0,SPY,373.609985,379.049988,371.040009,377.910004,89704800,377.910004,-0.0024284851557963005,-0.0024284851557963005,3.6232424611299323
YahooFinance,2022-07-13,11,3.13,3.02,2.91,-0.21999999999999975,0,SPY,375.100006,381.920013,374.660004,378.829987,84224600,378.829987,-0.005251687283753692,-0.005251687283753692,3.6320628718992585
YahooFinance,2022-07-12,8,3.03,3.01,2.96,-0.06999999999999984,0,SPY,383.649994,386.160004,378.98999,380.829987,62219200,380.829987,-0.0088489287735517,-0.0088489287735517,3.651238032243148
YahooFinance,2022-07-11,5,3.07,3.05,2.99,-0.07999999999999963,0,SPY,385.850006,386.869995,383.5,384.230011,58366900,384.230011,-0.011423577460296652,-0.011423577460296652,3.683836034929684
YahooFinance,2022-07-07,5,3.03,3.05,3.01,-0.020000000000000018,0,SPY,385.119995,389.829987,383.269989,388.98999,64525900,388.98999,0.0149771428571428,0.0149771428571428,3.729472715208957
YahooFinance,2022-07-06,9,2.97,2.96,2.93,-0.040000000000000036,0,SPY,382.109985,385.869995,379.600006,383.25,70426200,383.25,0.0033773406388000193,0.0033773406388000193,3.6744401008977965
YahooFinance,2022-07-05,7,2.82,2.82,2.82,0,0,SPY,375.880005,381.980011,372.899994,381.959991,81438000,381.959991,0.0018885767990919344,0.0018885767990919344,3.6620720361877663
YahooFinance,2022-07-04,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YahooFinance,2022-07-01,9,2.84,2.88,2.88,0.040000000000000036,0,SPY,376.559998,381.700012,373.799988,381.23999,74839700,381.23999,0.010576514247846225,0.010576514247846225,3.6551689688763855
YahooFinance,2022-06-30,5,2.92,3.01,2.98,0.06000000000000005,0,SPY,376.23999,380.660004,372.559998,377.25,112508300,377.25,-0.0081242993965851,-0.0081242993965851,3.616914619866128
YahooFinance,2022-06-29,7,3.06,3.15,3.1,0.040000000000000036,0,SPY,381.230011,382.269989,378.420013,380.339996,65676000,380.339996,-8.143911858304875e-4,-8.143911858304875e-4,3.6465402042471164
YahooFinance,2022-06-28,10,3.1,3.25,3.2,0.10000000000000009,0,SPY,390.230011,393.160004,380.529999,380.649994,86548900,380.649994,-0.020432852316661254,-0.020432852316661254,3.649512334925259
YahooFinance,2022-06-27,4,3.08,3.24,3.2,0.1200000000000001,0,SPY,391.049988,391.359985,387.440002,388.589996,66009600,388.589996,-0.0038197063414074917,-0.0038197063414074917,3.7256377406656602
YahooFinance,2022-06-24,7,3.04,3.18,3.13,0.08999999999999986,0,SPY,381.399994,390.089996,381.369995,390.079987,98050300,390.079987,0.03179386622120228,0.03179386622120228,3.7399231488336366
YahooFinance,2022-06-23,13,3.01,3.14,3.09,0.08000000000000007,0,SPY,376.640015,378.829987,372.890015,378.059998,79292100,378.059998,0.009802566449321537,0.009802566449321537,3.6246805406302434
YahooFinance,2022-06-22,11,3.06,3.22,3.16,0.10000000000000009,0,SPY,370.619995,378.720001,370.179993,374.390015,90059400,374.390015,-0.0018129735444294415,-0.0018129735444294415,3.5894942843880697
YahooFinance,2022-06-21,7,3.21,3.38,3.31,0.10000000000000009,0,SPY,371.890015,376.529999,371.809998,375.070007,76811900,375.070007,0.025173624822621532,0.025173624822621532,3.5960137622043504
YahooFinance,2022-06-20,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YahooFinance,2022-06-17,13,3.17,3.34,3.25,0.08000000000000007,0,SPY,365.51001,369.380005,362.170013,365.859985,111113900,365.859985,0.0021556976394074834,-0.0021546679747116437,3.5077119378939767
YahooFinance,2022-06-16,10,3.14,3.35,3.28,0.13999999999999968,0,SPY,370.51001,370.940002,364.079987,366.649994,134473300,365.072998,-0.03309602211522489,-0.03309603798219296,3.500166636937198
YahooFinance,2022-06-15,28,3.2,3.38,3.33,0.1299999999999999,1,SPY,377.359985,383.899994,372.119995,379.200012,125666800,377.569031,0.014256356999726716,0.0142563379551226,3.619973355155965
YahooFinance,2022-06-14,5,3.45,3.61,3.49,0.040000000000000036,1,SPY,376.850006,377.940002,370.589996,373.869995,104011800,372.261932,-0.003013368820724005,-0.0030133466666666386,3.5690911180130174
YahooFinance,2022-06-13,9,3.4,3.56,3.43,0.03000000000000025,0,SPY,379.850006,381.809998,373.299988,375,170004900,373.387085,-0.037968150094568,-0.0379681591986093,3.5798786126062216
